timestamp	tweet_id	set	ambiguous	notserious_unclear	focus	type	category	category2	main_category	about_suicide
2016-12-11 05:17:07	807801361693712384	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2020-03-04 05:16:56	1235056607051911168	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2016-03-12 23:28:53	708781838068617216	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2015-09-10 19:58:56	642034536486846464	reliability_testing_set2		0	0	0	suicide_other	NA	irrelevant	1
2020-03-25 23:41:56	1242944837688721408	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2015-06-11 00:23:44	608761491831939072	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
4/15/20 2:01 AM	1250212521367293952	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2018-04-13 06:11:05	984645119860080640	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
4/30/13 11:24 PM	329345559020322816	reliability_testing_set1		0	2	0	suicide_other	NA	irrelevant	1
11/1/14 7:46 PM	528634312229679104	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
6/2/16 9:46 AM	738275484169969664	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
3/1/16 8:06 AM	704563479986860032	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
5/25/14 8:00 PM	470625347378372608	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
5/10/16 1:49 PM	730001873013379072	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
6/30/16 7:36 PM	748570981099143168	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
3/1/15 8:30 PM	572116737098846208	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
1/5/15 7:40 PM	552187831469481984	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
3/8/15 1:15 AM	574362808479006720	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
2/24/15 10:02 PM	570327829319012352	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
4/26/20 2:17 PM	1254384177010692096	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
2014-06-10 02:55:55	476165831647170560	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
7/17/15 5:31 AM	621915057920847872	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
2013-08-14 06:27:35	367502737086627840	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
9/3/14 3:40 AM	506979970644590592	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
4/15/20 2:01 AM	1250212521367293952	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
3/21/13 12:02 AM	314512380052766720	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
12/16/14 2:24 AM	544664346349957120	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
1/27/20 8:30 PM	1221878221010018304	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
1/15/14 1:21 PM	423444777158193152	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
2/15/13 5:55 AM	302279836687286272	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
12/31/13 10:36 PM	418133636316033024	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
2013-06-04 11:32:45	341849999883247616	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
6/25/13 4:45 PM	349538769701044224	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
4/17/17 4:17 AM	853794410299084800	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
5/3/13 12:24 AM	330085349839732736	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2/8/13 5:03 AM	299730062578696192	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
1/27/15 3:22 AM	559899200021094400	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
5/7/18 10:05 PM	993582529142775808	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
7/23/18 8:05 PM	1021486446279118848	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
12/30/14 5:09 PM	549960367443824640	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2/14/16 11:08 PM	698992318267789312	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2018-05-16 17:29:25	996774630697455616	reliability_testing_set2		0	2	0	suicide_other	NA	irrelevant	1
2/18/16 6:44 AM	700194085756231680	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
2013-03-17 04:45:27	313133955639566336	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
12/19/17 10:53 AM	943071728569171968	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
1/16/16 2:59 AM	688178629457489920	reliability_testing_set2		0	2	0	suicide_other	NA	irrelevant	1
10/26/18 2:15 PM	1055795102990266368	reliability_testing_set1		1	1	0	suicide_other	NA	irrelevant	1
10/25/13 1:04 PM	393694567980990464	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2018-06-24 03:14:01	1010692486468177920	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2019-03-03 16:09:21	1102224449087176704	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
1/24/15 4:55 AM	558835467236671488	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2013-08-13 04:46:07	367114815426547712	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
4/27/13 4:57 PM	328160860486909952	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
8/20/19 7:34 PM	1163866992106987520	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
4/2/15 5:17 AM	583468302279827456	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
5/7/13 2:27 AM	331565820679421952	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2013-10-25 21:03:51	393815185930321920	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
7/8/18 10:41 PM	1016059724561829888	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
10/20/14 6:45 PM	524270208702500864	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
5/30/16 10:27 PM	737379859727450112	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2015-03-15 03:29:49	576933287542718464	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2013-04-21 05:35:33	325815040278138880	reliability_testing_set2		1	1	0	suicide_other	NA	irrelevant	1
1/5/14 8:59 PM	419921124009316352	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2013-11-12 06:40:20	400135953026519040	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
1/3/14 8:43 AM	419011162072555520	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
8/2/19 8:37 PM	1157359737807110144	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
5/25/18 4:57 PM	1000028116566335488	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
8/27/10 2:22 PM	22270663195	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
11/18/19 7:55 PM	1196517365460000000	intial_training_set_coded_on_CH		1	1	0	suicide_other	NA	irrelevant	1
2/23/15 3:53 AM	569706657158197248	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
8/8/17 1:34 AM	894703232030724096	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
9/20/16 10:55 AM	778155558306254848	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
8/20/13 10:04 AM	369731560951402496	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
8/4/14 5:32 AM	496136613651435520	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
9/8/14 11:19 PM	509088556695179264	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
3/14/16 12:49 AM	709164482883289088	reliability_testing_set2		1	1	0	suicide_other	NA	irrelevant	1
5/27/14 4:06 AM	471140368151756800	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
2017-07-27 01:14:35	890349658190618624	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2/13/20 7:34 PM	1228024553592385536	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
12/23/18 9:17 AM	1076753657784221696	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
4/3/12 10:17 AM	187121615899869184	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
5/28/16 3:46 AM	736373067505532928	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
6/8/16 3:34 PM	740537404172312576	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
4/23/16 12:30 AM	723640041013129216	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
4/27/16 5:57 PM	725353113842896896	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
2/14/13 1:25 PM	302030692542476288	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
9/17/14 5:37 PM	512264187825750016	reliability_testing_set1		0	2	0	suicide_other	NA	irrelevant	1
2013-10-23 16:11:35	393016858796126208	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
5/20/14 5:18 AM	468591459449704448	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
2014-02-15 21:39:53	434789179902685184	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
7/21/17 5:48 AM	888244344536346624	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
8/9/15 11:23 PM	630489558438666240	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
12/13/11 4:45 AM	146450539733983232	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
10/31/15 12:30 AM	660237316779208704	reliability_testing_set1		0	2	0	suicide_other	NA	irrelevant	1
2019-11-06 09:01:52	1191989058291023872	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
9/14/11 7:09 PM	114053236008300544	intial_training_set_coded_on_CH		0	2	0	suicide_other	NA	irrelevant	1
9/30/14 6:08 PM	516982986668269568	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
6/7/13 12:07 AM	342764835135688704	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
2015-11-02 21:06:32	661273202736439296	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2/13/16 9:53 PM	698611088800247808	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
5/30/13 1:54 AM	339892523440943104	reliability_testing_set2	exaggeration	1	1	0	suicide_other	Off-topic	irrelevant	1
4/11/13 7:48 PM	322405839002562560	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
6/8/13 8:40 AM	343256115301203968	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
8/25/15 11:11 PM	636284762257289216	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2014-08-23 13:06:35	503136211485982720	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
8/15/16 5:13 AM	765023603482066944	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
2/28/14 10:47 PM	439517176660107264	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
1/28/20 7:26 AM	1222043218956685312	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
2014-03-21 23:32:47	447138779988369408	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
8/2/19 3:12 AM	1157096745421217792	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
9/7/13 6:27 PM	376411495656992768	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
3/29/15 5:02 AM	582014815998214144	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
8/7/16 10:44 PM	762388916909449216	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
2016-07-12 11:21:09	752794918716841984	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2014-10-25 23:06:06	526117520827117568	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2016-02-19 05:19:03	700535038090194944	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
9/22/15 11:09 PM	646431234038435840	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
12/3/15 12:34 AM	672197119810256896	reliability_testing_set1		1	1	0	suicide_other	NA	irrelevant	1
1/10/16 5:59 AM	686049703163752448	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2014-03-21 04:00:56	446843874846064640	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
8/10/14 4:27 AM	498294486527905792	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
2014-05-26 06:46:40	470788081801781248	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
8/15/19 6:07 AM	1161851982505660416	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
1/6/13 6:11 PM	287969672329064448	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
4/2/14 3:19 AM	451166889633259520	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
12/18/09 12:56 AM	6780542136	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
6/29/16 4:43 AM	747983924630982656	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
4/9/14 6:28 AM	453781601134981120	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
2020-04-13 06:37:45	1249557362966499328	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
5/3/19 3:04 AM	1124147782254596096	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
9/28/11 7:16 AM	118947197265002496	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
5/5/19 4:31 AM	1124864044584898560	duplicate_corrections		0	2	0	suicide_other	NA	irrelevant	1
10/19/17 12:26 AM	920778148974878720	reliability_testing_set2		0	2	0	suicide_other	NA	irrelevant	1
8/5/15 5:39 PM	628953357537906688	reliability_testing_set2		0	2	0	suicide_other	NA	irrelevant	1
7/10/13 2:52 AM	354765138567512064	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
3/23/14 6:52 PM	447793077193678848	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
5/21/15 4:11 PM	601389793172279296	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
2013-04-08 20:57:05	321335909087846400	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
4/7/17 2:29 AM	850143426318413824	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
2013-07-14 10:02:01	356322680456220672	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
1/15/14 2:58 AM	423288012563554304	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
3/12/13 6:56 AM	311354876452036608	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
4/4/13 3:26 PM	319803172006813696	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
2014-10-17 23:10:52	523219619231072256	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
5/29/14 10:01 PM	472105521382567936	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
2017-12-27 21:08:04	946110450839715840	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2/7/16 7:53 AM	696225229975265280	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
8/9/13 8:37 AM	365723549203316736	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
7/22/13 8:50 AM	359203685693276160	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2019-01-10 05:49:21	1083224249509335040	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
12/4/18 1:51 AM	1069755935000879104	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
6/23/19 11:20 AM	1142754351359897600	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
8/9/16 1:32 AM	762793578942914560	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
7/17/19 8:38 AM	1151410934373658624	intial_training_set_coded_on_CH		0	1	0	suicide_other	NA	irrelevant	1
1/6/13 5:01 PM	287952100120477696	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
9/16/13 1:57 PM	379574751766646784	reliability_testing_set1		0	1	0	suicide_other	NA	irrelevant	1
6/5/16 6:59 PM	739501902065459200	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2016-04-07 08:19:53	717960067710996480	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
2018-06-26 18:43:46	1011651243859640320	reliability_testing_set2		0	1	0	suicide_other	NA	irrelevant	1
Sun Sep 01 01:05:29 +0000 2019	1167966672340180992	basefrequency		0	1	0	suicide_other	awareness	irrelevant	1
Thu Jun 25 23:57:07 +0000 2015	614220808207081472	basefrequency		0	1	0	suicide_other	awareness	irrelevant	1
Tue Sep 23 03:16:00 +0000 2014	514251810073497600	basefrequency		0	0	0	suicide_other	NA	irrelevant	1
Tue Jun 05 17:37:52 +0000 2018	1004054710695809024	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sat Jan 12 09:00:32 +0000 2019	1084012237898072064	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Thu Jun 08 05:56:26 +0000 2017	872693782499786752	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sun Nov 30 05:58:20 +0000 2014	538935035500298240	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Fri Dec 02 19:49:54 +0000 2016	804774614492676096	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sat Dec 24 03:19:48 +0000 2016	812497977629671424	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Mon Sep 11 01:52:48 +0000 2017	907059318889041920	basefrequency		0	2	0	suicide_other	NA	irrelevant	1
Mon Aug 15 05:46:43 +0000 2016	765062141049053184	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Thu Mar 07 01:58:17 +0000 2013	309483106082119680	basefrequency		0	0	0	suicide_other	NA	irrelevant	1
Mon Jul 17 20:38:01 +0000 2017	887048768021037056	basefrequency		0	2	0	suicide_other	NA	irrelevant	1
Sat Oct 04 05:32:49 +0000 2014	518272507594301440	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Wed Jun 05 07:59:23 +0000 2013	342188889710145536	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Wed Feb 13 21:20:47 +0000 2019	1095794940813008896	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sun Jan 10 05:27:38 +0000 2016	686056784361041920	basefrequency		1	0	0	suicide_other	NA	irrelevant	1
Sun Jan 03 17:56:17 +0000 2016	683708472215511040	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sun Aug 02 05:08:09 +0000 2015	627707435931664384	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sun Oct 23 19:27:12 +0000 2016	790273387587366912	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Tue Jan 03 07:41:40 +0000 2017	816187761124315136	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Mon Aug 19 21:08:11 +0000 2013	369566487884726272	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sun Jun 16 09:44:49 +0000 2019	1140193502493630464	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Fri Feb 19 04:17:17 +0000 2016	700534596560154624	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Mon Oct 29 23:01:58 +0000 2018	1057044901920235520	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Tue Mar 12 23:47:50 +0000 2019	1105616418773585920	basefrequency		0	0	0	suicide_other	NA	irrelevant	1
Mon Mar 03 19:11:36 +0000 2014	440565169899335680	basefrequency		0	0	0	suicide_other	NA	irrelevant	1
Wed Oct 30 11:16:48 +0000 2019	1189501402990678016	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Fri Jan 31 09:13:11 +0000 2020	1223172365099642880	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Fri Apr 03 01:03:11 +0000 2020	1245879488086507520	basefrequency		0	0	0	suicide_other	NA	irrelevant	1
Sat Sep 28 20:30:21 +0000 2019	1178044296357920768	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Wed Jul 03 22:06:11 +0000 2013	352548852273913856	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Tue Jan 09 00:28:22 +0000 2018	950524611837480960	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sun Feb 11 13:14:29 +0000 2018	962676211544555520	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Fri Aug 16 23:31:00 +0000 2019	1162507076826013696	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Wed Apr 09 17:35:11 +0000 2014	453949255510528000	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sat Jan 05 12:31:01 +0000 2019	1081528492733411328	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sat Feb 02 13:15:48 +0000 2013	297694808913371136	basefrequency		1	0	0	suicide_other	NA	irrelevant	1
Sun Feb 24 09:37:41 +0000 2019	1099604265721651200	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Thu Jan 04 03:29:23 +0000 2018	948758227172446208	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Thu Aug 30 12:41:28 +0000 2018	1035145478931968000	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Wed Jun 01 19:00:15 +0000 2016	738082750083764224	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Thu Jan 25 00:28:21 +0000 2018	956322813559955456	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Wed Oct 19 06:00:27 +0000 2016	788620810479075328	basefrequency		0	0	0	suicide_other	NA	irrelevant	1
Wed Jan 30 23:54:55 +0000 2013	296768487995604992	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Fri Jul 14 02:39:34 +0000 2017	885690204421599232	basefrequency		0	0	0	suicide_other	NA	irrelevant	1
Sat Sep 23 18:20:14 +0000 2017	911656469581373440	basefrequency		0	0	0	suicide_other	NA	irrelevant	1
Wed Mar 30 20:56:08 +0000 2016	715281477601271808	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Thu Oct 02 14:33:39 +0000 2014	517683835513737216	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Wed Feb 12 19:14:10 +0000 2020	1227672258442924032	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Mon Oct 07 16:24:08 +0000 2019	1181243823533543424	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Fri Jan 20 20:56:21 +0000 2017	822548340697157632	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Tue Jan 22 15:40:14 +0000 2013	293744892147007488	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Mon Apr 29 19:22:39 +0000 2013	328952486180298752	basefrequency		0	2	0	suicide_other	NA	irrelevant	1
Fri Sep 19 00:34:24 +0000 2014	512761590664282112	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Thu Dec 12 17:53:36 +0000 2019	1205183938026778624	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Thu Jan 23 22:38:02 +0000 2014	426483994868211712	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Thu Feb 21 01:46:29 +0000 2013	304406706903998464	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Mon Apr 28 03:10:33 +0000 2014	460617035287126016	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Thu Mar 26 18:56:26 +0000 2015	581167844605444096	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sat Aug 03 19:14:52 +0000 2013	363739764135964672	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Mon Nov 10 14:46:08 +0000 2014	531820106037612544	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Wed Jun 26 03:44:32 +0000 2019	1143726713085370368	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sun Mar 15 23:46:32 +0000 2015	577254583493251072	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Wed Nov 27 06:59:36 +0000 2013	405591721162981376	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Fri Jul 24 01:24:31 +0000 2015	624389664204587008	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sun Sep 15 05:05:33 +0000 2019	1173100520610967552	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Mon Apr 01 02:19:41 +0000 2019	1112540004897771520	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Thu Jul 16 18:09:59 +0000 2015	621743594727153664	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sat Sep 29 03:32:53 +0000 2018	1045879058368778240	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sun Nov 13 02:44:26 +0000 2016	797631177276452864	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Thu Jun 07 16:15:40 +0000 2018	1004758800254070784	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Wed Dec 02 22:31:02 +0000 2015	672181206633619456	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Fri Apr 03 04:53:14 +0000 2015	583854750275211264	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sat Jan 13 02:11:30 +0000 2018	952000117745205248	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Fri Apr 03 05:57:55 +0000 2020	1245953658115719168	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sun Mar 03 12:12:20 +0000 2019	1102179900356583424	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Wed Oct 04 01:58:13 +0000 2017	915395602493480960	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Mon Aug 12 00:54:00 +0000 2019	1160716028306964480	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Thu Oct 17 17:55:58 +0000 2013	390898996761620480	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Thu Oct 30 02:26:43 +0000 2014	527647757130280960	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Thu Apr 11 03:47:46 +0000 2013	322194235610779648	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Fri Apr 22 02:58:42 +0000 2016	723345254452088832	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Mon Dec 11 23:26:28 +0000 2017	940362177227186176	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sun Oct 26 17:35:21 +0000 2014	526426871295377408	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sun Oct 07 15:38:57 +0000 2018	1048960880522747904	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Tue Oct 03 13:34:42 +0000 2017	915208489739460608	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Mon Apr 10 19:21:47 +0000 2017	851515574421082112	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Fri Feb 26 22:30:47 +0000 2016	703346498973646848	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Tue Apr 21 17:21:45 +0000 2015	590566099890081792	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sat Jun 08 04:07:10 +0000 2013	343217613905731584	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
Sun Feb 19 16:30:53 +0000 2017	833353172638896128	basefrequency		0	1	0	suicide_other	NA	irrelevant	1
